"CropID","Crop","Crop_Year","Season","State","Production","Yield","Area","Annual_Rainfall","Fertilizer","Pesticide","PARTIND"
"       34035","Black pepper","        2006","Whole Year","Goa","         169","        0.26","-0.244639131","1.8252262477","-0.252991756","-0.228357623","           0"
"       34135","Cashewnut","        2006","Whole Year","Goa","       24380","        0.44","-0.170059626","1.8252262477","-0.179477737","-0.171983536","           0"
"       34235","Coconut","        2006","Whole Year","Goa","   126680000","    4974.045","-0.210770369","1.8252262477","-0.219606863"," -0.20275648","           1"
"       34335","Groundnut","        2006","Kharif","Goa","        4600","       1.495","-0.241920897","1.8252262477","-0.250312356"," -0.22630293","           1"
"       34435","Ragi","        2006","Kharif","Goa","         254","        0.91","-0.245141295","1.8252262477","-0.253486745","-0.228737205","           1"
"       34535","Rice","        2006","Kharif","Goa","      128945","        2.41","-0.173221347","1.8252262477","-0.182594288","-0.174373457","           0"
"       34635","Sugarcane","        2006","Whole Year","Goa","       58279","      55.455","-0.243995051","1.8252262477","-0.252356878","-0.227870768","           1"
"       34735","Black pepper","        2007","Whole Year","Goa","         208","        0.31","-0.244614568","2.7383015871","-0.252927632","-0.228526409","           1"
"       34835","Cashewnut","        2007","Whole Year","Goa","       21942","        0.41","-0.169636607","2.7383015871","-0.175728002","-0.187308026","           1"
"       34935","Coconut","        2007","Whole Year","Goa","   127570000","     4993.77","-0.210665297","2.7383015871"," -0.21797241","-0.209863137","           1"
"       35035","Groundnut","        2007","Kharif","Goa","        6998","       1.855","-0.240447155","2.7383015871","-0.248636734","-0.226235416","           1"
"       35135","Ragi","        2007","Kharif","Goa","         170","       0.995","-0.245302314","2.7383015871","-0.253635756","-0.228904491","           1"
"       35235","Rice","        2007","Kharif","Goa","      121679","        2.32"," -0.17430482","2.7383015871","-0.180534538","-0.189874329","           1"
"       35335","Sugarcane","        2007","Whole Year","Goa","       56027","      57.615","-0.244112405","2.7383015871","-0.252410588"," -0.22825035","           0"
"       35435","Cotton(lint)","        1998","Kharif","Mizoram","         429","      0.7425","-0.244766036","1.4725556413","-0.253285839","-0.228271401","           0"
"       35535","Maize","        1998","Kharif","Mizoram","       16347","      2.0175","-0.233839881","1.4725556413","-0.244953824","-0.217384539","           2"
"       35635","Maize","        1998","Rabi","Mizoram","         242","        1.74","-0.245360991","1.4725556413","-0.253739537","-0.228864217","           1"
"       35735","Other  Rabi pulses","        1998","Rabi","Mizoram","        3236","        1.98","-0.243543377","1.4725556413"," -0.25235347","-0.227053139","           1"
"       35835","Other Kharif pulses","        1998","Kharif","Mizoram","        6070","      1.5825","-0.240208354","1.4725556413","-0.249810264"," -0.22373011","           1"
"       35935","Potato","        1998","Kharif","Mizoram","         865","        4.74","-0.245277752","1.4725556413","-0.253676061","-0.228781277","           1"
"       36035","Potato","        1998","Rabi","Mizoram","         350","        4.38"," -0.24541421","1.4725556413"," -0.25378012","-0.228917244","           1"
"       36135","Rice","        1998","Kharif","Mizoram","       95115","      1.5225","-0.160412077","1.4725556413","-0.188959598","-0.144220802","           1"
"       36235","Rice","        1998","Rabi","Mizoram","       15698","        4.39","-0.237308632","1.4725556413","-0.247599007","-0.220840816","           1"
"       36335","Sugarcane","        1998","Whole Year","Mizoram","        7863","      6.2975"," -0.24380674","1.4725556413","-0.252554304","-0.227315555","           1"
"       36435","Tapioca","        1998","Kharif","Mizoram","        2545","      4.1475","-0.244860192","1.4725556413"," -0.25335764","-0.228365218","           1"
"       36535","Tobacco","        1998","Whole Year","Mizoram","         434","        0.92","-0.244927056","1.4725556413","-0.253408629","-0.228431842","           1"
"       36635","Wheat","        1998","Rabi","Mizoram","          48","        1.09","-0.245448324","1.4725556413","-0.253806135","-0.228951235","           1"
"       36735","other oilseeds","        1998","Kharif","Mizoram","        6338","      1.1375","-0.238236543","1.4725556413","-0.248306609"," -0.22176539","           1"
"       36835","other oilseeds","        1998","Rabi","Mizoram","        1393","        0.98","-0.242685059","1.4725556413","-0.251698938","-0.226197908","           0"
"       36935","Cotton(lint)","        1999","Kharif","Mizoram","        1964"," 3.726666667"," -0.24477013","1.3442672708","-0.253246346","-0.228327242","           1"
"       37035","Groundnut","        1999","Kharif","Mizoram","         117","       1.305","-0.245422397","1.3442672708","-0.253780651","-0.228932341","           0"
"       37135","Maize","        1999","Kharif","Mizoram","        9512","      1.7675","-0.238574958","1.3442672708","-0.248171565","-0.222580065","           1"
"       37235","Maize","        1999","Rabi","Mizoram","         190","        1.15","-0.245270929","1.3442672708","-0.253656576","-0.228791826","           1"
"       37335","Potato","        1999","Whole Year","Mizoram","        3924","        6.35","-0.244800151","1.3442672708","-0.253270937","-0.228355091","           1"
"       37435","Rapeseed &Mustard","        1999","Rabi","Mizoram","        1540","       1.015","-0.242444894","1.3442672708","-0.251341626","-0.226170152","           1"
"       37535","Rice","        1999","Kharif","Mizoram","       88397","       1.655","-0.177686238","1.3442672708","-0.198294513","-0.166094438","           1"
"       37635","Sesamum","        1999","Kharif","Mizoram","        4217","        1.03","-0.240309333","1.3442672708"," -0.24959228","-0.224189022","           2"
"       37735","Soyabean","        1999","Kharif","Mizoram","        1449","      1.3375","-0.243993687","1.3442672708","-0.252610322","-0.227606946","           1"
"       37835","Sugarcane","        1999","Whole Year","Mizoram","        1510"," 3.003333333","-0.244509496","1.3442672708","-0.253032847","-0.228085455","           1"
"       37935","Wheat","        1999","Rabi","Mizoram","          38","        0.88","-0.245464699","1.3442672708","-0.253815303","-0.228971584","           1"
"       38035","Cotton(lint)","        1999","Kharif","Tripura","        1023","        1.18","-0.244344383","0.8686944469","-0.252897594","-0.227932281","           1"
"       38135","Maize","        1999","Kharif","Tripura","        1000","      0.8025","-0.243817656","0.8686944469","-0.252466126","-0.227443645","           1"
"       38235","Moong(Green Gram)","        1999","Whole Year","Tripura","        4170","      0.6725","-0.237151705","0.8686944469","-0.247005706","-0.221259734","           1"
"       38335","Potato","        1999","Whole Year","Tripura","      100000","      17.855","-0.237949982","0.8686944469","-0.247659615","-0.222000284","           0"
"       38435","Rice","        1999","Kharif","Tripura","      505680","       2.075","0.0712764544","0.8686944469","0.0056435061","0.0648648234","           0"
"       38535","Sugarcane","        1999","Whole Year","Tripura","       51300","     50.7125","-0.244138332","0.8686944469","-0.252728808","-0.227741131","           1"
"       38635","Wheat","        1999","Rabi","Tripura","        2400","       2.005","-0.243817656","0.8686944469","-0.252466126","-0.227443645","           2"
"       38735","Cotton(lint)","        2000","Kharif","Tripura","        1340","        1.44","-0.244281612","1.2238133046","-0.252922468","-0.227916716","           1"
"       38835","Maize","        2000","Kharif","Tripura","        1580","           1","-0.243367347","1.2238133046","-0.252229717","-0.227099977","           1"
"       38935","Moong(Green Gram)","        2000","Whole Year","Tripura","        4507","      0.7025","-0.236981134","1.2238133046","-0.247390803","-0.221394997","           1"
"       39035","Potato","        2000","Whole Year","Tripura","      105870","      17.575","-0.237895399","1.2238133046","-0.248083553","-0.222211736","           1"
"       39135","Rice","        2000","Kharif","Tripura","      547520","       2.185","0.0861639722","1.2238133046"," -0.00253966","0.0672794063","           1"
"       39235","Sugarcane","        2000","Whole Year","Tripura","       54100","      52.375","-0.244104217","1.2238133046","-0.252788053","-0.227758244","           1"
"       39335","Wheat","        2000","Rabi","Tripura","        2230","       2.095","-0.244070103","1.2238133046","-0.252762204","-0.227727769","           1"
"       39435","Cotton(lint)","        2001","Kharif","Tripura","        1900","       1.465","-0.243765803","1.0363996641","-0.252477912","-0.227455929","           1"
"       39535","Maize","        2001","Kharif","Tripura","        2080","        0.99","-0.242685059","1.0363996641","-0.251625987","-0.226490471","           0"
"       39635","Moong(Green Gram)","        2001","Whole Year","Tripura","        3857","      0.7325","-0.238345709","1.0363996641","-0.248205375"," -0.22261401","           1"
"       39735","Potato","        2001","Whole Year","Tripura","      106280","          19","-0.238195606","1.0363996641","-0.248087052","-0.222479919","           2"
"       39835","Rice","        2001","Kharif","Tripura","      587390","        2.28","0.0911856098","1.0363996641"," 0.011556727","0.0717653731","           1"
"       39935","Sugarcane","        2001","Whole Year","Tripura","       52700","     51.9975","-0.244131509","1.0363996641"," -0.25276619","-0.227782624","           1"
"       40035","Wheat","        2001","Rabi","Tripura","        2455","       2.015","-0.243858594","1.0363996641","-0.252551058","-0.227538822","           0"
"       40135","Cotton(lint)","        2002","Kharif","Tripura","        1584","        1.06","-0.243653907","1.3980063879"," -0.25249735","-0.227420202","           1"
"       40235","Maize","        2002","Kharif","Tripura","        2205","      0.9525","-0.242378029","1.3980063879","-0.251565068","-0.226324263","           1"
"       40335","Moong(Green Gram)","        2002","Whole Year","Tripura","        3520","       0.695","-0.238696405","1.3980063879","-0.248874911","-0.223161863","           0"
"       40435","Other Kharif pulses","        2002","Kharif","Tripura","        5125","       0.615","-0.234142817","1.3980063879","-0.245547612","-0.219250473","           1"
"       40535","Potato","        2002","Whole Year","Tripura","      112070","       18.61","-0.237697536","1.3980063879","-0.248145039","-0.222303865","           0"
"       40635","Rice","        2002","Kharif","Tripura","      602410","       2.255","0.1028117924","1.3980063879","0.0006645719","0.0701830009","           0"
"       40735","Sugarcane","        2002","Whole Year","Tripura","       56203","     49.5125","-0.243954114","1.3980063879","-0.252716711"," -0.22767807","           1"
"       40835","Wheat","        2002","Rabi","Tripura","        1827","      2.0025","-0.244269331","1.3980063879","-0.252947039","-0.227948832","           2"
"       40935","other oilseeds","        2002","Whole Year","Tripura","        3520","       0.695","-0.238696405","1.3980063879","-0.248874911","-0.223161863","           0"
"       41035","Cotton(lint)","        2003","Kharif","Tripura","         305","      0.2475","-0.243862687","1.2855092385","-0.252594661","-0.227656597","           0"
"       41135","Maize","        2003","Kharif","Tripura","        2150","      0.9575","-0.242466727","1.2855092385","-0.251528196","-0.226505474","           1"
"       41235","Moong(Green Gram)","        2003","Whole Year","Tripura","        2746","      0.6775","-0.240021408","1.2855092385","-0.249660059","-0.224489039","           1"
"       41335","Potato","        2003","Whole Year","Tripura","       89565","     15.6275","-0.237793056","1.2855092385","-0.247957677","-0.222651518","           1"
"       41435","Rice","        2003","Kharif","Tripura","      616820","        2.31","0.1057729211","1.2855092385","0.0145145523","0.0606564164","           1"
"       41535","Sugarcane","        2003","Whole Year","Tripura","       47510","       41.27","-0.243995051","1.2855092385","-0.252695782","-0.227765746","           2"
"       41635","Wheat","        2003","Rabi","Tripura","        1810","      2.0275","-0.244302081","1.2855092385","-0.252930342","-0.228018925","           1"
"       41735","Cotton(lint)","        2004","Kharif","Mizoram","         975","        3.43","-0.245129013","1.4726780539","-0.253533599","-0.228741471","           1"
"       41835","Groundnut","        2004","Kharif","Mizoram","          26","       0.926","-0.245489261","1.4726780539","-0.253834841","-0.229001402","           1"
"       41935","Maize","        2004","Kharif","Mizoram","       18257","     2.14125","-0.232171005","1.4726780539","-0.242698002","-0.219391831","           1"
"       42035","Maize","        2004","Rabi","Mizoram","        1530","        2.61","-0.244542246","1.4726780539","-0.253042939","-0.228318099","           2"
"       42135","Masoor","        2004","Kharif","Mizoram","           0","         0.4","-0.245522693","1.4726780539","-0.253862797","-0.229025525","           1"
"       42235","Masoor","        2004","Rabi","Mizoram","          12"," 1.033333333","-0.245501542","1.4726780539","-0.253845111","-0.229010264","           1"
"       42335","Moong(Green Gram)","        2004","Kharif","Mizoram","          17","        1.13","-0.245502907","1.4726780539","-0.253846252","-0.229011248","           1"
"       42435","Moong(Green Gram)","        2004","Rabi","Mizoram","          70","        1.18","-0.245441501","1.4726780539","-0.253794904","-0.228966942","           1"
"       42535","Rapeseed &Mustard","        2004","Kharif","Mizoram","         112","       0.725","-0.245339158","1.4726780539","-0.253709323","-0.228893098","           0"
"       42635","Rapeseed &Mustard","        2004","Rabi","Mizoram","         927","         0.7","-0.243331868","1.4726780539"," -0.25203081"," -0.22744477","           0"
"       42735","Rice","        2004","Kharif","Mizoram","      107660","      1.9225","-0.167626588","1.4726780539","-0.188725409","-0.172820857","           1"
"       42835","Sesamum","        2004","Kharif","Mizoram","        1481","      0.5725","-0.242020511","1.4726780539","-0.250934242","-0.226498582","           0"
"       42935","Soyabean","        2004","Kharif","Mizoram","        2745","     1.36125","-0.243566575","1.4726780539","-0.252227074","-0.227614119","           1"
"       43035","Sunflower","        2004","Kharif","Mizoram","          24","        0.52","-0.245464699","1.4726780539","-0.253814302"," -0.22898368","           1"
"       43135","Tapioca","        2004","Kharif","Mizoram","         494","        7.08","-0.245418303","1.4726780539","-0.253775505","-0.228950204","           0"
"       43235","Tobacco","        2004","Whole Year","Mizoram","         317"," 0.688571429","-0.244884754","1.4726780539","-0.253329347"," -0.22856523","           1"
"       43335","Urad","        2004","Kharif","Mizoram","          18","        1.13","-0.245501542","1.4726780539","-0.253845111","-0.229010264","           0"
"       43435","Urad","        2004","Rabi","Mizoram","          56"," 1.316666667","-0.245481074","1.4726780539","-0.253827995","-0.228995495","           0"
"       43535","Wheat","        2004","Rabi","Mizoram","           4","        1.33","-0.245519282","1.4726780539","-0.253859945","-0.229023063","           0"
"       43635","Cotton(lint)","        2006","Kharif","Mizoram","         151","        0.79","-0.245194513","1.1203746853","-0.253539203","-0.228777432","           1"
"       43735","Maize","        2006","Kharif","Mizoram","       20219","       1.885","-0.231282667","1.1203746853"," -0.23982611","-0.218261572","           1"
"       43835","Maize","        2006","Rabi","Mizoram","         750"," 2.106666667","-0.245060785","1.1203746853","-0.253407385","-0.228676348","           1"
"       43935","Other  Rabi pulses","        2006","Rabi","Mizoram","        2790","     1.14375","-0.242641392","1.1203746853","-0.251022558","-0.226847548","           1"
"       44035","Other Kharif pulses","        2006","Kharif","Mizoram","        3045","     1.02375","-0.241506066","1.1203746853","-0.249903451","-0.225989363","           1"
"       44135","Potato","        2006","Kharif","Mizoram","        1652","        3.26","-0.244651412","1.1203746853","-0.253003861","-0.228366906","           1"
"       44235","Rice","        2006","Kharif","Mizoram","       25789","      0.4525","-0.176449932","1.1203746853","-0.185776748"," -0.17681392","           1"
"       44335","Rice","        2006","Rabi","Mizoram","        3675","        1.58","-0.242477643","1.1203746853","-0.250861148","-0.226723771","           0"
"       44435","Sugarcane","        2006","Whole Year","Mizoram","       12188","     7.32625","-0.243694845","1.1203746853"," -0.25206096","-0.227643844","           1"
"       44535","Tobacco","        2006","Whole Year","Mizoram","         342"," 0.676666667","-0.244836994","1.1203746853","-0.253186792","-0.228507187","           1"
"       44635","other oilseeds","        2006","Kharif","Mizoram","        3435","     0.97125","-0.240597258","1.1203746853","-0.249007628","-0.225302402","           0"
"       44735","other oilseeds","        2006","Rabi","Mizoram","         322"," 0.648333333","-0.244887484","1.1203746853"," -0.25323656","-0.228545351","           1"
"       44835","Cotton(lint)","        2007","Kharif","Mizoram","          11","       0.135","-0.245404658","2.0289207596","-0.253741132","-0.228960753","           1"
"       44935","Maize","        2007","Kharif","Mizoram","         506","     0.12375","-0.235762568","2.0289207596","-0.243813338","-0.223660111","           0"
"       45035","Maize","        2007","Rabi","Mizoram","         223","        1.22","-0.245284575","2.0289207596","-0.253617491","-0.228894739","           1"
"       45135","Other  Rabi pulses","        2007","Rabi","Mizoram","        1421"," 1.318333333","-0.244121957","2.0289207596","-0.252420423","-0.228255601","           1"
"       45235","Other Kharif pulses","        2007","Kharif","Mizoram","        1211","     0.37375","-0.240036418","2.0289207596","-0.248213826","-0.226009617","           1"
"       45335","Potato","        2007","Kharif","Mizoram","        1158","       2.625","-0.245073066","2.0289207596","-0.253399715","-0.228778464","           0"
"       45435","Rice","        2007","Kharif","Mizoram","       15501","      0.2625","-0.171300025","2.0289207596","-0.177440708","-0.188222473","           1"
"       45535","Rice","        2007","Rabi","Mizoram","         187","       1.264","-0.245321419","2.0289207596","-0.253655426","-0.228914993","           1"
"       45635","Sugarcane","        2007","Whole Year","Mizoram","         828"," 4.584285714","-0.244318456","2.0289207596","-0.252622745","-0.228363624","           2"
"       45735","Tapioca","        2007","Kharif","Mizoram","          82","         1.3","-0.245437407","2.0289207596","-0.253774852","-0.228978757","           1"
"       45835","Tobacco","        2007","Whole Year","Mizoram","          37","         0.6","-0.245400564","2.0289207596","-0.253736917","-0.228958503","           1"
"       45935","other oilseeds","        2007","Kharif","Mizoram","         702","      0.2225","-0.240886548","2.0289207596","-0.249089147","-0.226476968","           1"
"       46035","other oilseeds","        2007","Rabi","Mizoram","          46","        0.56","-0.245404658","2.0289207596","-0.253741132","-0.228960753","           0"
"       46135","Cotton(lint)","        2008","Kharif","Mizoram","         102"," 0.468333333","-0.245240909","0.5806576761","-0.253551514"," -0.22893867","           1"
"       46235","Maize","        2008","Kharif","Mizoram","        8906","      0.9125","-0.233006125","0.5806576761","-0.240043872","-0.225155324","           0"
"       46335","Maize","        2008","Rabi","Mizoram","         412","       1.884","-0.244998014","0.5806576761"," -0.25328335"," -0.22886356","           1"
"       46435","Other  Rabi pulses","        2008","Rabi","Mizoram","        1848"," 1.504285714","-0.243653907","0.5806576761","-0.251799407","-0.228447924","           1"
"       46535","Other Kharif pulses","        2008","Kharif","Mizoram","        1798","      0.8175","-0.242028698","0.5806576761","-0.250005118","-0.227945362","           1"
"       46635","Potato","        2008","Kharif","Mizoram","        1569"," 5.286666667","-0.245156305","0.5806576761","-0.253458108","-0.228912508","           1"
"       46735","Rice","        2008","Kharif","Mizoram","       68637","     1.20625","-0.174757859","0.5806576761","-0.175735685","-0.207143285","           0"
"       46835","Rice","        2008","Rabi","Mizoram","         280","       2.555","-0.245344616","0.5806576761","-0.253666011"," -0.22897074","           0"
"       46935","Sugarcane","        2008","Whole Year","Mizoram","       13696","    11.12875","-0.243692115","0.5806576761"," -0.25184159","-0.228459739","           1"
"       47035","Tapioca","        2008","Kharif","Mizoram","         286"," 2.646666667","-0.245434678","0.5806576761","-0.253765443","-0.228998589","           1"
"       47135","Tobacco","        2008","Whole Year","Mizoram","         276","        0.49","-0.244862921","0.5806576761","-0.253134202","-0.228821786","           1"
"       47235","other oilseeds","        2008","Kharif","Mizoram","        2184","      0.8175","-0.241774887","0.5806576761","-0.249724901","-0.227866877","           1"
"       47335","other oilseeds","        2008","Rabi","Mizoram","         330","        0.53"," -0.24480288","0.5806576761","-0.253067914","-0.228803219","           1"
"       47435","Cotton(lint)","        2009","Kharif","Mizoram","         129"," 0.653333333","-0.245249096","0.7939003683","-0.253533498","-0.228865811","           1"
"       47535","Maize","        2009","Kharif","Mizoram","       11136","      1.3625","-0.234183754","0.7939003683","-0.240225467","-0.222402558","           1"
"       47635","Maize","        2009","Rabi","Mizoram","         374","        1.61","-0.245194513","0.7939003683","-0.253467852","-0.228833929","           1"
"       47735","Other  Rabi pulses","        2009","Rabi","Mizoram","        3231","      2.0375","-0.243475148","0.7939003683","-0.251400012"," -0.22782965","           1"
"       47835","Other Kharif pulses","        2009","Kharif","Mizoram","        3248","      1.0275","-0.242222468","0.7939003683","-0.249893442","-0.227097961","           1"
"       47935","Potato","        2009","Kharif","Mizoram","        2235"," 7.766666667","-0.245135836","0.7939003683","-0.253397283","-0.228799656","           0"
"       48035","Rice","        2009","Kharif","Mizoram","       65893","      1.3175","-0.181272342","0.7939003683","-0.176590135","-0.191497069","           1"
"       48135","Rice","        2009","Rabi","Mizoram","         238","           2","-0.245360991","0.7939003683","-0.253668072","-0.228931169","           1"
"       48235","Sugarcane","        2009","Whole Year","Mizoram","       12368","     8.42375","-0.243566575","0.7939003683","-0.251509968","-0.227883052","           1"
"       48335","Tapioca","        2009","Kharif","Mizoram","        1397","      10.416","-0.245258648","0.7939003683","-0.253544986"," -0.22887139","           1"
"       48435","Tobacco","        2009","Whole Year","Mizoram","         249","       0.582","-0.245017118","0.7939003683","-0.253254504","-0.228730313","           0"
"       48535","other oilseeds","        2009","Kharif","Mizoram","        2727","     1.05625","-0.242349373","0.7939003683","-0.250046068","-0.227172086","           0"
"       48635","other oilseeds","        2009","Rabi","Mizoram","         261","       0.584","-0.244957077","0.7939003683","-0.253182293","-0.228695243","           1"
"       48735","Dry chillies","        1998","Whole Year","Arunachal Pradesh","        1582","      1.7575"," -0.24383676"," 2.667302298","-0.252577197","-0.227345467","           1"
"       48835","Ginger","        1998","Whole Year","Arunachal Pradesh","       31091"," 4.981818182","-0.239539712"," 2.667302298","-0.249300374","-0.223063873","           1"
"       48935","Groundnut","        1998","Rabi","Arunachal Pradesh","         400"," 0.751538462","-0.244841088"," 2.667302298","-0.253343072","-0.228346183","           0"
"       49035","Maize","        1998","Kharif","Arunachal Pradesh","       47022"," 1.458461538","-0.196065704"," 2.667302298","-0.216148171","-0.179746209","           1"
"       49135","Oilseeds total","        1998","Whole Year","Arunachal Pradesh","       25300"," 0.955384615","-0.209388054"," 2.667302298","-0.226307466","-0.193020648","           1"
"       49235","Potato","        1998","Whole Year","Arunachal Pradesh","       31567"," 6.744615385","-0.238910643"," 2.667302298","-0.248820662","-0.222437066","           1"
"       49335","Rapeseed &Mustard","        1998","Rabi","Arunachal Pradesh","       19630"," 0.979230769"," -0.21737082"," 2.667302298","-0.232394926","-0.200974706","           2"
"       49435","Rice","        1998","Kharif","Arunachal Pradesh","      114116"," 0.965384615","-0.087940841"," 2.667302298","-0.133694827","-0.072010192","           0"
"       49535","Sesamum","        1998","Kharif","Arunachal Pradesh","         750","       0.612","-0.243667553"," 2.667302298","-0.252448163","-0.227176869","           1"
"       49635","Small millets","        1998","Kharif","Arunachal Pradesh","       15601"," 0.888333333","-0.220993768"," 2.667302298","-0.235157696","-0.204584624","           1"
"       49735","Soyabean","        1998","Kharif","Arunachal Pradesh","        3390"," 1.425384615","-0.241811731"," 2.667302298","-0.251032959"," -0.22532772","           1"
"       49835","Sugarcane","        1998","Whole Year","Arunachal Pradesh","       15032"," 17.69111111","-0.244509496"," 2.667302298","-0.253090208","-0.228015784","           1"
"       49935","Sunflower","        1998","Kharif","Arunachal Pradesh","         205"," 0.474615385","-0.244929785"," 2.667302298"," -0.25341071","-0.228434562","           0"
"       50035","Turmeric","        1998","Whole Year","Arunachal Pradesh","        1199"," 3.574285714","-0.245023941"," 2.667302298","-0.253482511","-0.228528379","           0"
"       50135","Wheat","        1998","Rabi","Arunachal Pradesh","        4395"," 1.166666667"," -0.24052903"," 2.667302298","-0.250054803","-0.224049632","           1"
"       50235","Dry chillies","        1999","Whole Year","Arunachal Pradesh","        1696","      1.2625","-0.243477877","1.1027472756","-0.252187796","-0.227128436","           1"
"       50335","Ginger","        1999","Whole Year","Arunachal Pradesh","       34890"," 5.327272727","-0.239520608","1.1027472756","-0.248946195","-0.223457333","           1"
"       50435","Maize","        1999","Kharif","Arunachal Pradesh","       48328"," 1.516923077","-0.196894001","1.1027472756","-0.214028571","-0.183913216","           1"
"       50535","Oilseeds total","        1999","Whole Year","Arunachal Pradesh","       27228"," 0.943076923","-0.207659137","1.1027472756","-0.222846841","-0.193899884","           1"
"       50635","Potato","        1999","Whole Year","Arunachal Pradesh","       32434"," 6.365833333","-0.238755082","1.1027472756","-0.248319113","-0.222747164","           1"
"       50735","Rice","        1999","Kharif","Arunachal Pradesh","      134807"," 1.097692308","-0.078035388","1.1027472756","-0.116665428","-0.073649717","           1"
"       50835","Small millets","        1999","Kharif","Arunachal Pradesh","       17123"," 0.876153846","-0.218504782","1.1027472756","-0.231731062"," -0.20396124","           1"
"       50935","Sugarcane","        1999","Whole Year","Arunachal Pradesh","       16219","    16.47375","-0.244419434","1.1027472756","-0.252959073","-0.228001906","           0"
"       51035","Turmeric","        1999","Whole Year","Arunachal Pradesh","        1473"," 4.262857143","-0.244972087","1.1027472756","-0.253411779","-0.228514594","           0"
"       51135","Wheat","        1999","Rabi","Arunachal Pradesh","        5069"," 1.374166667"," -0.24020699","1.1027472756","-0.249508445","-0.224094079","           1"
"       51235","Dry chillies","        2000","Whole Year","Arunachal Pradesh","        2097"," 1.815833333"," -0.24372623","0.8813029413","-0.252501648","-0.227420577","           1"
"       51335","Ginger","        2000","Whole Year","Arunachal Pradesh","       35295","       5.773","-0.239008893","0.8813029413","-0.248927261"," -0.22320645","           0"
"       51435","Maize","        2000","Kharif","Arunachal Pradesh","       52297"," 1.478461538","-0.193084107","0.8813029413","-0.214129469","-0.182180577","           1"
"       51535","Oilseeds total","        2000","Whole Year","Arunachal Pradesh","       27252"," 1.003846154","-0.209633678","0.8813029413","-0.226669288","-0.196964763","           1"
"       51635","Potato","        2000","Whole Year","Arunachal Pradesh","       36743"," 6.783076923","-0.237853097","0.8813029413","-0.248051501","-0.222173947","           1"
"       51735","Rice","        2000","Kharif","Arunachal Pradesh","      132690"," 1.066153846","-0.083683366","0.8813029413","-0.131235141","-0.084449889","           1"
"       51835","Small millets","        2000","Kharif","Arunachal Pradesh","       17332"," 0.905384615","-0.218028546","0.8813029413","-0.233030186"," -0.20446413","           1"
"       51935","Sugarcane","        2000","Whole Year","Arunachal Pradesh","       14358","      16.885","-0.244416705","0.8813029413","-0.253024829","-0.228037398","           2"
"       52035","Turmeric","        2000","Whole Year","Arunachal Pradesh","        1872"," 4.847142857","-0.244903858","0.8813029413","-0.253393952","-0.228472585","           1"
"       52135","Wheat","        2000","Rabi","Arunachal Pradesh","        6226"," 1.374166667","-0.239523338","0.8813029413","-0.249317063","-0.223666018","           1"
"       52235","Dry chillies","        2001","Whole Year","Arunachal Pradesh","        2128","        1.48","-0.243300482","0.8455584717","-0.252111111","-0.227040245","           1"
"       52335","Ginger","        2001","Whole Year","Arunachal Pradesh","       38021"," 6.304545455","-0.239228589","0.8455584717"," -0.24890133","-0.223402711","           0"
"       52435","Maize","        2001","Kharif","Arunachal Pradesh","       52511"," 1.455384615"," -0.19288215","0.8455584717","-0.212367477","-0.182000163","           1"
"       52535","Oilseeds total","        2001","Whole Year","Arunachal Pradesh","       29307"," 1.021538462","-0.207915677","0.8455584717","-0.224218068","-0.195430026","           1"
"       52635","Potato","        2001","Whole Year","Arunachal Pradesh","       32635"," 6.809230769","-0.239183558","0.8455584717","-0.248865833","-0.223362484","           1"
"       52735","Rice","        2001","Kharif","Arunachal Pradesh","      134621"," 1.135384615","-0.082518019","0.8455584717","-0.125369923","-0.083408852","           1"
"       52835","Small millets","        2001","Kharif","Arunachal Pradesh","       17851"," 0.939230769","-0.218586657","0.8455584717"," -0.23262976","-0.204962706","           1"
"       52935","Sugarcane","        2001","Whole Year","Arunachal Pradesh","       18920"," 17.73888889","-0.244109676","0.8455584717"," -0.25274898"," -0.22776312","           1"
"       53035","Turmeric","        2001","Whole Year","Arunachal Pradesh","        2094","     4.02625","-0.244741474","0.8455584717","-0.253247012","-0.228327523","           1"
"       53135","Wheat","        2001","Rabi","Arunachal Pradesh","        5341","      1.4325","-0.240331166","0.8455584717","-0.249770466","-0.224387674","           1"
"       53235","Dry chillies","        2002","Whole Year","Arunachal Pradesh","        2345"," 1.555333333","-0.243329138","1.7077101831","-0.252260042","-0.227141236","           1"
"       53335","Ginger","        2002","Whole Year","Arunachal Pradesh","       32332"," 6.605714286","-0.239453744","1.7077101831","-0.249428298","-0.223812393","           1"
"       53435","Maize","        2002","Kharif","Arunachal Pradesh","       55941","       1.402","-0.190192571","1.7077101831","-0.213433239","-0.181498586","           1"
"       53535","Oilseeds total","        2002","Whole Year","Arunachal Pradesh","       29821"," 1.007333333","-0.206641164","1.7077101831","-0.225452199","-0.195627413","           0"
"       53635","Potato","        2002","Whole Year","Arunachal Pradesh","       30183","       6.894","-0.239607941","1.7077101831","-0.249540969","-0.223944844","           1"
"       53735","Rice","        2002","Kharif","Arunachal Pradesh","      152500"," 1.182666667","-0.075519111","1.7077101831","-0.129641529"," -0.08299767","           1"
"       53835","Small millets","        2002","Kharif","Arunachal Pradesh","       18811","       0.942","-0.216717189","1.7077101831","-0.232814734","-0.204282403","           1"
"       53935","Sugarcane","        2002","Whole Year","Arunachal Pradesh","       15284","       16.57","-0.244434445","1.7077101831","-0.253067687","-0.228090659","           0"
